"id","sire","dam","LLRdam","LLRsire","LLRpair","OHdam","OHsire","MEpair","SEQ.off","Second.DNA_Code.off","Batch.Code.off","Adipose_Fin.off","CWT_Snout.off","CWT_Dorsal.off","CWT_Peduncle.off","Applied.PIT.off","Recaptured.PIT.off","Year.off","Date.off","Site.off","Species.off","Species_Source.off","Run.off","Run_Source.off","Origin.off","Origin_Source.off","Sex_Field.off","Sex_Final.off","Fork.off","POH.off","Weight.off","Fat_Content_.Field..off","Estimated.Fat.off","Age.off","Age_Source.off","Stock.off","FishSampling_Notes.off","Handling_Status.off","Final_Status.off","Assigned_Major_Spawning_Aggregate.off","Last_Detection_Stream.off","Last_Detection_Stream.Location.off","Final_Location_Determined_from_Last_Detection_Method.off","Location_Notes.off","Origin_ped.off","Final_Status_ped.off","X.snp.off","GRun.snp.off","X.ms.off","GRun.ms.off","GRun.off","noff.off","potpar.off","SEQ.dam","Second.DNA_Code.dam","Batch.Code.dam","Adipose_Fin.dam","CWT_Snout.dam","CWT_Dorsal.dam","CWT_Peduncle.dam","Applied.PIT.dam","Recaptured.PIT.dam","Year.dam","Date.dam","Site.dam","Species.dam","Species_Source.dam","Run.dam","Run_Source.dam","Origin.dam","Origin_Source.dam","Sex_Field.dam","Sex_Final.dam","Fork.dam","POH.dam","Weight.dam","Fat_Content_.Field..dam","Estimated.Fat.dam","Age.dam","Age_Source.dam","Stock.dam","FishSampling_Notes.dam","Handling_Status.dam","Final_Status.dam","Assigned_Major_Spawning_Aggregate.dam","Last_Detection_Stream.dam","Last_Detection_Stream.Location.dam","Final_Location_Determined_from_Last_Detection_Method.dam","Location_Notes.dam","Origin_ped.dam","Final_Status_ped.dam","X.snp.dam","GRun.snp.dam","X.ms.dam","GRun.ms.dam","GRun.dam","noff.dam","potpar.dam","SEQ.sire","Second.DNA_Code.sire","Batch.Code.sire","Adipose_Fin.sire","CWT_Snout.sire","CWT_Dorsal.sire","CWT_Peduncle.sire","Applied.PIT.sire","Recaptured.PIT.sire","Year.sire","Date.sire","Site.sire","Species.sire","Species_Source.sire","Run.sire","Run_Source.sire","Origin.sire","Origin_Source.sire","Sex_Field.sire","Sex_Final.sire","Fork.sire","POH.sire","Weight.sire","Fat_Content_.Field..sire","Estimated.Fat.sire","Age.sire","Age_Source.sire","Stock.sire","FishSampling_Notes.sire","Handling_Status.sire","Final_Status.sire","Assigned_Major_Spawning_Aggregate.sire","Last_Detection_Stream.sire","Last_Detection_Stream.Location.sire","Final_Location_Determined_from_Last_Detection_Method.sire","Location_Notes.sire","Origin_ped.sire","Final_Status_ped.sire","X.snp.sire","GRun.snp.sire","X.ms.sire","GRun.ms.sire","GRun.sire","noff.sire","potpar.sire","Nparents","gens","grandparents","gen3","gen4","gen5","Origin.GP","Origin.gen3","Origin.gen4","Origin.gen5","N.hatchery.gp","N.wild.gp","gp.ratio","N.hatchery.anc","N.wild.anc","anc.ratio"
349046014,343892930,343890874,0.44,1.37,2.18,0,0,0,36303,NA,34904,"Clipped","Beep","","","3D9.1C2D9C6BF5","",2011,"7/31/11","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","SC","Male","Male",62,49,2.3,NA,"",3,"SC","","","Passed","Spawning Grounds","","","","","","Hatchery","Spawning Grounds",24123,"Spring",NA,NA,"Spring",0,"yes",14348,NA,34389,"Present","",NA,"","3D9.257C5A0F4A","",2008,"6/26/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",83,67,5.89,NA,"",4,"SC","","Detected On Lower CHI Array","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",4723,"Spring",14278,"Spring","Spring",31,"yes",16402,NA,34389,"Present","",NA,"","3D9.1C2C9464F2","3D9.1BF200BCC9",2008,"7/10/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",83,66,6.02,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",6751,"Spring",16331,"Spring","Spring",73,"yes",2,2,"335601985 335601097 335600149","none","none","none","Wild Wild Wild","unknown","unknown","unknown",0,3,1,0,3,1
349046025,342001878,342001136,1.05,1.41,2.82,0,0,0,36314,NA,34904,"Clipped","Beep","","","3D9.1C2D9C7449","",2011,"7/31/11","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","SC","Female","Female",82,65,5.2,NA,"",4,"SC","","","Passed","Spawning Grounds","Chiwaukum","CHW","CHW","Array Detection","","Hatchery","Spawning Grounds",24128,"Spring",NA,NA,"Spring",0,"yes",10705,NA,34200,"Present","",NA,"","3D9.257C5B5A5F","",2007,"7/4/07","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",78,63,5.2,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",1118,"Spring",10653,"Spring","Spring",26,"yes",11447,NA,34200,"Present","Beep",NA,"","3D9.257C5C858C","3D9.1BF200707A",2007,"7/11/07","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",52,40,1.56,NA,"",3,"SC","","JACK/PREV.TAG:1BF200707A; From Archived Tuwater DB","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",1856,"Spring",11393,"Spring","Spring",26,"yes",2,2,"335600824","none","none","none","Wild","unknown","unknown","unknown",0,1,1,0,1,1
349046029,342001878,342001136,0.58,1.44,2.55,0,0,0,36318,NA,34904,"Clipped","Beep","","","3D9.1C2D9E0E1E","",2011,"7/31/11","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","SC","Female","Female",75,58,3.56,NA,"",4,"SC","","","Passed","Spawning Grounds","","","","","","Hatchery","Spawning Grounds",24129,"Spring",NA,NA,"Spring",0,"yes",10705,NA,34200,"Present","",NA,"","3D9.257C5B5A5F","",2007,"7/4/07","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",78,63,5.2,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",1118,"Spring",10653,"Spring","Spring",26,"yes",11447,NA,34200,"Present","Beep",NA,"","3D9.257C5C858C","3D9.1BF200707A",2007,"7/11/07","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",52,40,1.56,NA,"",3,"SC","","JACK/PREV.TAG:1BF200707A; From Archived Tuwater DB","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",1856,"Spring",11393,"Spring","Spring",26,"yes",2,2,"335600824","none","none","none","Wild","unknown","unknown","unknown",0,1,1,0,1,1
349046100,342001878,342001136,0.95,1.59,3.43,0,0,0,36388,NA,34904,"Clipped","Beep","","","3D9.1C2D9B962B","",2011,"8/3/11","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","SC","Male","Male",77,61,4.2,NA,"",4,"SC","","","Passed","Spawning Grounds","Nason","NAS","NAL","Array Detection","","Hatchery","Spawning Grounds",24180,"Spring",NA,NA,"Spring",0,"yes",10705,NA,34200,"Present","",NA,"","3D9.257C5B5A5F","",2007,"7/4/07","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",78,63,5.2,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",1118,"Spring",10653,"Spring","Spring",26,"yes",11447,NA,34200,"Present","Beep",NA,"","3D9.257C5C858C","3D9.1BF200707A",2007,"7/11/07","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",52,40,1.56,NA,"",3,"SC","","JACK/PREV.TAG:1BF200707A; From Archived Tuwater DB","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",1856,"Spring",11393,"Spring","Spring",26,"yes",2,2,"335600824","none","none","none","Wild","unknown","unknown","unknown",0,1,1,0,1,1
506040072,343894331,343895001,0.87,-0.77,1.16,0,1,1,36484,NA,50604,"Clipped","Beep","","","3D9.1C2D3A8477","",2012,"6/17/12","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","FC","Female","Female",80,67,5.14,5.2,"6.199910614",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","Chiwawa","CHI","CHL","Array Detection","","Hatchery","Spawning Grounds",24274,"Spring",NA,NA,"Spring",0,"yes",18472,NA,34389,"Present","",NA,"","3D9.1C2C969474","",2008,"7/24/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",82,67,5.48,NA,"",4,"SC","","POSS.SMM,Detected On Lower CHI Array","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8790,"Spring",18401,"Spring","Spring",29,"yes",17802,NA,34389,"Present","",NA,"","3D9.1C2C94951A","",2008,"7/18/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",80,65,4.64,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8130,"Spring",17731,"Spring","Spring",77,"yes",2,2,"335601110 335601249 335601711","none","none","none","Wild Wild Wild","unknown","unknown","unknown",0,3,1,0,3,1
506040074,343894331,343895001,0.97,1.09,3.17,0,0,0,36486,NA,50604,"Clipped","Beep","","","3D9.1C2E0BA697","",2012,"6/17/12","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","FC","Male","Male",88,71,6.24,3.7,"4.743781469",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","","","","","","Hatchery","Spawning Grounds",24276,"Spring",NA,NA,"Spring",0,"yes",18472,NA,34389,"Present","",NA,"","3D9.1C2C969474","",2008,"7/24/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",82,67,5.48,NA,"",4,"SC","","POSS.SMM,Detected On Lower CHI Array","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8790,"Spring",18401,"Spring","Spring",29,"yes",17802,NA,34389,"Present","",NA,"","3D9.1C2C94951A","",2008,"7/18/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",80,65,4.64,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8130,"Spring",17731,"Spring","Spring",77,"yes",2,2,"335601110 335601249 335601711","none","none","none","Wild Wild Wild","unknown","unknown","unknown",0,3,1,0,3,1
506040118,343893138,343891029,0.67,1.01,2.7,0,0,0,36530,NA,50604,"Clipped","Beep","","","3D9.1C2E0BDE29","",2012,"6/17/12","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","FC","Male","Male",79,65,5.02,1.9,"2.808308281",4,"SC","","NO FAT DATA; Capture status populated with U as a spaceholder","Passed","Spawning Grounds","","","","","","Hatchery","Spawning Grounds",24318,"Spring",NA,NA,"Spring",0,"yes",14503,NA,34389,"Present","",NA,"","3D9.257C5A1613","",2008,"6/27/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",82,68,6.14,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",4876,"Spring",14433,"Spring","Spring",10,"yes",16610,NA,34389,"Present","",NA,"","3D9.1C2C96C9CC","3D9.1BF2019F32",2008,"7/11/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",90,71,6.8,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",6956,"Spring",16539,"Spring","Spring",39,"yes",2,2,"335600040 335600244 335600305","none","none","none","Wild Wild Wild","unknown","unknown","unknown",0,3,1,0,3,1
506040296,343893138,343891029,0.47,1.55,3.55,0,0,0,36708,NA,50604,"Clipped","Beep","","","3D9.1C2DD02CCB","",2012,"6/22/12","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","FC","Female","Female",74,56,3.98,1.7,"2.573050557",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","","","","","","Hatchery","Spawning Grounds",24493,"Spring",NA,NA,"Spring",0,"yes",14503,NA,34389,"Present","",NA,"","3D9.257C5A1613","",2008,"6/27/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",82,68,6.14,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",4876,"Spring",14433,"Spring","Spring",10,"yes",16610,NA,34389,"Present","",NA,"","3D9.1C2C96C9CC","3D9.1BF2019F32",2008,"7/11/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",90,71,6.8,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",6956,"Spring",16539,"Spring","Spring",39,"yes",2,2,"335600040 335600244 335600305","none","none","none","Wild Wild Wild","unknown","unknown","unknown",0,3,1,0,3,1
506040370,343894331,343895001,1.45,0.98,2.84,0,0,0,36782,NA,50604,"Clipped","Beep","","","3D9.1C2D8F43D5","",2012,"6/24/12","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","FC","Female","Female",79,66,5.42,3,"4.022358517",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","","","","","","Hatchery","Spawning Grounds",24565,"Spring",NA,NA,"Spring",0,"yes",18472,NA,34389,"Present","",NA,"","3D9.1C2C969474","",2008,"7/24/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",82,67,5.48,NA,"",4,"SC","","POSS.SMM,Detected On Lower CHI Array","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8790,"Spring",18401,"Spring","Spring",29,"yes",17802,NA,34389,"Present","",NA,"","3D9.1C2C94951A","",2008,"7/18/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",80,65,4.64,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8130,"Spring",17731,"Spring","Spring",77,"yes",2,2,"335601110 335601249 335601711","none","none","none","Wild Wild Wild","unknown","unknown","unknown",0,3,1,0,3,1
506040545,343894331,343895001,0.83,1.21,2.58,0,0,0,36957,NA,50604,"Clipped","Beep","","","3D9.1C2DCFDEBE","",2012,"6/29/12","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","FC","Male","Male",79,64,4.64,2.6,"3.594142017",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","Chiwawa","Rock","R1","Live-Random","","Hatchery","Spawning Grounds",24737,"Spring",NA,NA,"Spring",1,"yes",18472,NA,34389,"Present","",NA,"","3D9.1C2C969474","",2008,"7/24/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",82,67,5.48,NA,"",4,"SC","","POSS.SMM,Detected On Lower CHI Array","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8790,"Spring",18401,"Spring","Spring",29,"yes",17802,NA,34389,"Present","",NA,"","3D9.1C2C94951A","",2008,"7/18/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",80,65,4.64,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8130,"Spring",17731,"Spring","Spring",77,"yes",2,2,"335601110 335601249 335601711","none","none","none","Wild Wild Wild","unknown","unknown","unknown",0,3,1,0,3,1
506040555,343891799,343890044,1.14,0.6,2.33,0,0,0,36967,NA,50604,"Present","","","","3D9.1C2DCFE0FD","",2012,"6/29/12","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",76,63,4.78,4.9,"5.91678018",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","Nason","NAS","NAU","Array Detection","","Wild","Spawning Grounds",24747,"Spring",NA,NA,"Spring",0,"yes",13518,NA,34389,"Present","",NA,"","3D9.257C5AE5DE","",2008,"6/15/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",75,64,4.57,NA,"",4,"SC","","Detected On Upper NAS Array","Passed","Spawning Grounds","Nason","NAS","N3B","Carcass Recovery: Spawned","","Wild","Spawning Grounds",3906,"Spring",13448,"Spring","Spring",5,"yes",15273,NA,34389,"Present","",NA,"","3D9.1C2C965EE0","",2008,"7/3/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",51,41,1.57,NA,"",3,"SC","","Detected On Upper&LowerNAS Array","Passed","Spawning Grounds","Nason","NAS","NAU","Array Detection","","Wild","Spawning Grounds",5636,"Spring",15202,"Spring","Spring",2,"yes",2,2,"335600321 337191106 335600167 337191381","none","none","none","Wild Wild Wild Wild","unknown","unknown","unknown",0,4,1,0,4,1
506040566,343894331,343895001,1.1,1.37,2.77,0,0,0,36978,NA,50604,"Clipped","Beep","","","3D9.1C2DCFAA63","",2012,"6/29/12","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","FC","Female","Female",76,68,4.72,3.3,"4.335510708",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","","","","","","Hatchery","Spawning Grounds",24757,"Spring",NA,NA,"Spring",0,"yes",18472,NA,34389,"Present","",NA,"","3D9.1C2C969474","",2008,"7/24/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",82,67,5.48,NA,"",4,"SC","","POSS.SMM,Detected On Lower CHI Array","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8790,"Spring",18401,"Spring","Spring",29,"yes",17802,NA,34389,"Present","",NA,"","3D9.1C2C94951A","",2008,"7/18/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",80,65,4.64,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8130,"Spring",17731,"Spring","Spring",77,"yes",2,2,"335601110 335601249 335601711","none","none","none","Wild Wild Wild","unknown","unknown","unknown",0,3,1,0,3,1
506040643,343894331,343895001,1.06,0.78,2.72,0,0,0,37055,NA,50604,"Clipped","Beep","","","3D9.1C2DCFC744","",2012,"6/30/12","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","FC","Female","Female",82,63,5.58,2.4,"3.374825802",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","Chiwawa","CHI","C1C","Carcass Recovery: Spawned","","Hatchery","Spawning Grounds",24833,"Spring",NA,NA,"Spring",1,"yes",18472,NA,34389,"Present","",NA,"","3D9.1C2C969474","",2008,"7/24/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",82,67,5.48,NA,"",4,"SC","","POSS.SMM,Detected On Lower CHI Array","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8790,"Spring",18401,"Spring","Spring",29,"yes",17802,NA,34389,"Present","",NA,"","3D9.1C2C94951A","",2008,"7/18/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",80,65,4.64,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8130,"Spring",17731,"Spring","Spring",77,"yes",2,2,"335601110 335601249 335601711","none","none","none","Wild Wild Wild","unknown","unknown","unknown",0,3,1,0,3,1
506040736,343891174,343893274,0.84,1.24,3.46,0,0,0,37148,NA,50604,"Present","","","","3D9.1C2DD011D6","",2012,"7/1/12","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",90,72,7.66,2.2,"3.151569427",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","Little Wenatchee","LWN","LWN","Array Detection","","Wild","Spawning Grounds",24923,"Spring",NA,NA,"Spring",0,"yes",16746,NA,34389,"Present","",NA,"","3D9.1C2C948F47","",2008,"7/12/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",83,68,6.22,NA,"",4,"SC","","","Passed","Spawning Grounds","","","","","","Wild","Spawning Grounds",7089,"Spring",16675,"Spring","Spring",1,"yes",14648,NA,34389,"Present","",NA,"","3D9.257C5C73E6","",2008,"6/28/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",86,68,7.55,NA,"",4,"SC","","","Passed","Spawning Grounds","Little Wenatchee","LWN","L2","Live-Redd","","Wild","Spawning Grounds",5017,"Spring",14578,"Spring","Spring",5,"yes",2,2,"335600102 335601543 335601857","none","none","none","Wild Wild Wild","unknown","unknown","unknown",0,3,1,0,3,1
506040777,343893138,343891029,0.82,1.26,2.03,0,0,0,37189,NA,50604,"Clipped","Beep","","","3D9.1C2DCFDEC7","",2012,"7/1/12","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","FC","Female","Female",82,66,5.64,1.9,"2.808308281",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","Chiwawa","CHI","CHU","Array Detection","","Hatchery","Spawning Grounds",24963,"Spring",NA,NA,"Spring",0,"yes",14503,NA,34389,"Present","",NA,"","3D9.257C5A1613","",2008,"6/27/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",82,68,6.14,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",4876,"Spring",14433,"Spring","Spring",10,"yes",16610,NA,34389,"Present","",NA,"","3D9.1C2C96C9CC","3D9.1BF2019F32",2008,"7/11/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",90,71,6.8,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",6956,"Spring",16539,"Spring","Spring",39,"yes",2,2,"335600040 335600244 335600305","none","none","none","Wild Wild Wild","unknown","unknown","unknown",0,3,1,0,3,1
506040797,343895492,343891987,0.89,0.64,3.24,0,0,0,37209,NA,50604,"Present","","","","3D9.1C2DCFBED2","",2012,"7/1/12","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",74,59,4.18,2.7,"3.702439196",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","Chiwawa","CHI","CHU","Array Detection","","Wild","Spawning Grounds",24983,"Spring",NA,NA,"Spring",1,"yes",15460,NA,34389,"Present","",NA,"","3D9.1C2C95E25F","",2008,"7/4/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",78,63,4.95,NA,"",4,"SC","","","Passed","Spawning Grounds","Chiwawa","CHI","C5","Live-Redd","","Wild","Spawning Grounds",5821,"Spring",15389,"Spring","Spring",1,"yes",18963,NA,34389,"Present","",NA,"","3D9.1C2C948274","",2008,"7/29/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",81,64,5.11,NA,"",4,"SC","","Detected on Lower&Upper CHI Array","Passed","Spawning Grounds","Chiwawa","CHI","CHU","Array Detection","","Wild","Spawning Grounds",9276,"Spring",18892,"Spring","Spring",1,"yes",2,2,"335600613 335601595","none","none","none","Wild Wild","unknown","unknown","unknown",0,2,1,0,2,1
506040814,343890434,343890012,1.98,1.44,3.78,0,0,0,37226,NA,50604,"Present","","","","3D9.1C2DCFAA71","",2012,"7/2/12","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",81,66,5.52,1.9,"2.808308281",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","Chiwawa","CHI","CHU","Array Detection","","Wild","Spawning Grounds",25000,"Spring",NA,NA,"Spring",0,"yes",13486,NA,34389,"Present","",NA,"","3D9.257C59F2E3","",2008,"6/12/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",88,70,7.86,NA,"",5,"SC","","","Passed","Spawning Grounds","","","","","","Wild","Spawning Grounds",3874,"Spring",13416,"Spring","Spring",2,"yes",13908,NA,34389,"Present","",NA,"","3D9.257C5A9ACA","",2008,"6/22/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",88,70,7.03,NA,"",4,"SC","","","Passed","Spawning Grounds","","","","","","Wild","Spawning Grounds",4290,"Spring",13838,"Spring","Spring",1,"yes",2,2,"335600197 335600884","none","none","none","Wild Wild","unknown","unknown","unknown",0,2,1,0,2,1
506040818,343894331,343895001,0.73,0.99,3.59,0,0,0,37230,NA,50604,"Clipped","Beep","","","3D9.1C2DD0126A","",2012,"7/2/12","WEN-TUM","Chinook","FD","Spring","DN","Hatchery","FC","Female","Female",80,65,5.06,1.8,"2.691377086",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","","","","","","Hatchery","Spawning Grounds",25004,"Spring",NA,NA,"Spring",0,"yes",18472,NA,34389,"Present","",NA,"","3D9.1C2C969474","",2008,"7/24/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",82,67,5.48,NA,"",4,"SC","","POSS.SMM,Detected On Lower CHI Array","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8790,"Spring",18401,"Spring","Spring",29,"yes",17802,NA,34389,"Present","",NA,"","3D9.1C2C94951A","",2008,"7/18/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",80,65,4.64,NA,"",4,"SC","","","Passed","Broodstock","Chiwawa","CHI","CHI-W","Collected at Chiwawa Weir (Spawn level: Complete)","","Wild","Broodstock",8130,"Spring",17731,"Spring","Spring",77,"yes",2,2,"335601110 335601249 335601711","none","none","none","Wild Wild Wild","unknown","unknown","unknown",0,3,1,0,3,1
506040933,343890522,343890056,1.33,0.71,3.22,0,0,0,37345,NA,50604,"Present","","","","3D9.1C2DD01291","",2012,"7/2/12","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",68,55,3.94,3.8,"4.844344001",4,"SC","","Capture status populated with U as a spaceholder","Passed","Spawning Grounds","Chiwawa","CHI","C6","Carcass Recovery: Spawned","","Wild","Spawning Grounds",25117,"Spring",NA,NA,"Spring",0,"yes",13530,NA,34389,"Present","",NA,"","3D9.257C5AEE03","",2008,"6/15/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Female","Female",79,68,5.65,NA,"",4,"SC","","","Passed","Spawning Grounds","","","","","","Wild","Spawning Grounds",3918,"Spring",13460,"Spring","Spring",3,"yes",13996,NA,34389,"Present","",NA,"","3D9.257C59F469","",2008,"6/23/08","WEN-TUM","Chinook","FD","Spring","DN","Wild","SC","Male","Male",98,78,9.99,NA,"",5,"SC","","","Passed","Spawning Grounds","Chiwawa","Phelps","PH1","Live-Redd","","Wild","Spawning Grounds",4375,"Spring",13926,"Spring","Spring",7,"yes",2,2,"335602098","none","none","none","Wild","unknown","unknown","unknown",0,1,1,0,1,1
